msg_id,user_id,message
352274712015028224,417539415,I love/hate living in a small town.
409812295355994112,262957919,The end is perfect  but the funny thing is it perfectly shows some of the dudes at the Y @SOMEONE
668140196756606980,2290727512,"At my boyfriend house blowed,"
379072749815496704,29580955,I guess I shouldn't expect a guy to wait for me if I wanna be friends before diving into a fuckin relationship.
642719374336499712,3039606208,I fucks wit jackson that bitch str8 
513303232907837441,466088644,"Where does all my enemies judges, lawyers, detectives, police officers, and others having license to murder get their permission to kill"
613110658176024580,320529449,"I hate talking on the phone, and especially to those who take 20 min. to say what could have been said in 5. Make your point, and hang up!"
361920104625217536,593934724,"Nothing says ""fuck you"" to your digestive system more than Chinese food at the mall food court"
704294837852508161,52564497,I miss @SOMEONE on WWE. It hasn't been been the same without him. Come back soon champ &lt;3 &lt;3
544638893535277056,433784683,I hate being bored &amp; having money in my pocket. Or basically Like I hate having money like I need to spend it on something fml
530420216023769088,624715814,You might have a hot boyfriend but I have a hot sandwich so who's the real winner here?
386896671386652672,378768464,@SOMEONE  you're killing me right now with these tweets #hilarious
551593619346698241,517118710,@SOMEONE @SOMEONE Girlfriend or not I hate hickeysleaving evidence  Tsss lol
511173741985161217,767913649,@SOMEONE I hate when pee wee herman scores
705195999145361408,257290281,It's fucking ladrillo out side
443067361139363840,524694952,"I hate people who just only care about themselves, I juts lost $60 cuz of you stupidity"
661538408469241856,2260336772,"@SOMEONE speaking of cats, I woke up to one crying on my windowsill"
646134570363043840,612871640,mark playing I Am Bread: oh god i hate it mark: why mark: why mark: why
705078848845697024,1055957479,Fuck it taking my income tax to DR fuck Mexico
704822167972798464,182677618,Ungrateful lil Bitch Should've kept fucking her nigga and let her catch him eating my ass lil bitches nowadays lord Jesus be wit them
449961733990645760,284223086,@SOMEONE i miss you already!!
652554880008237056,2424831282,hate that shit be ready to slap one of them http://LINK
705011736311627776,174524410,"Opportunities are often wrapped by problems Never miss a quote! Have it emailed to your inbox, go to the following website and sign upfor"
706094201872781312,2355179860,"Some talk to you on their free time, and some free their time to talk to you."
705050284708532224,2621487040,Republican party making it there mission to destroy Donald Trump the people will not let that happen we have the final say .so you told us
705421199053086722,1033771272,Kids don't give a fuck about that. They have no concept of what it means to financially provide.
542563318696013825,2480923244,@SOMEONE are you trying to kill me
472010786676961280,388291007,@SOMEONE anybody wanna buy my 5s ? I hate these shits lolwhat ones
611729538314166272,391501739,"Tell yo boyfriend to come get you , if he got ah problem I got twin pistols .. lol"
450391693049995264,39170253,Why do I feel like I'm doing something wrong by asking for help?
656595997636866048,44436607,Chicken wings and fries we don't go on dates. http://LINK
438884742293774336,388528559,I could give two fucks about everything
418549600241582081,104260809,@SOMEONE lol I miss you too 
503741224227209216,960593137,Ok bey shut shit down.
704840361269665792,31051641,I hate when ppl send me snaps that's on they story  must of known I skipped thru
669364425653149696,400103975,@SOMEONE @SOMEONE real shit haters gon hate killa
453760543686283264,28445310,"@SOMEONE fuck it, ill let you win this one. 69 vs like 3 or 4."
706522733056794624,29965802,"$APPL IS the #BigBrother in #Healthcare, @SOMEONE about to BREAK the mold? http://LINK"
615230027836342272,369553956,"""I want a girlfriend so she'll rub my back."" Devin- ""No you don't, watch that talk."""
619378535896059904,2227689703,@SOMEONE I fuck with your bio 
654713187640606720,461351207,@SOMEONE Amen! I can't believe in the21st century we're still killing.
625867021826179073,194328199,"Spending money on these hoes, nigga you ain't fuck shit!"
648228435165245440,60364834,"Pedestrian hit by car, killed on M-59: Auburn Hills police say a pedestrian was killed Saturday night when they http://LINK"
705212129062854656,47665736,Trying to kill the cold from hell with matzo ball soup and instantly reminded of when @SOMEONE brought some to work when I coughed nonstop
512098092217548800,403794939,a bitch who can't choose one nigga is a thot and I hate that word.
448968314220343296,183332877,#187 bro don't fuck w us
590662808334954496,1441957069,The tanaka commercial is the funniest commercial ever..it deff took him 3 months to memorize those lines
706581137519452161,355933899,THIS FUCKS OUR WHOLE PLOT
445560170572046336,409277495,This wheelchair is killing my self confidence.
706297287237042176,1039688360,"Veloso is bad af' that's why I can post the pics I post, Just sheddin some light on those who throw shade "
705471101753761794,754480416,"@SOMEONE fuck man, its like skin color. people are stupid"
410495927879598080,161600560,I hate it when people start hitting me up for jays 
402406312639594496,381707826,@SOMEONE damn dude ur killin me lol. I'll come by later or something hmu. I'm gunna take medusa to. Sadly.
379339687535857664,59892795,Manning Bowl 2k13 don't fuck it up Eli
493556833890889728,537722414,@SOMEONE I hate not wanting to vent to people because I know I'll be judged I wouldn't judge you
622406307753148416,90527960,#ErinsFace is holding down the Piffer in the parking garage while we proclaim community today! http://LINK
373228958361190400,320949994,"@SOMEONE @SOMEONE killer album. Love all the guests, esp Halford and Maria Brink. Fuck yeah."
659190227316142080,245547073,HIS SWEET GUY ALTER EGO IS SO FUCKABLE #WickedCity
410411181094879232,231215308,My boyfriend good morning was  I love him
620474370528448512,636682753,"@SOMEONE never was in school. I'd pull up at school like, ""I'm about to go over kaylah's and go right back to sleep."" Fuck school"
627733708209037312,2428965788,@SOMEONE I miss you tons
380691297994280961,478207368,@SOMEONE I know you hate that
619005549129170944,245974088,You know what I hate? I hate always winning
440182044870443008,233802296,@SOMEONE I miss my little jizzel and the goon squad aka the stains chad you're gross....
394250290947317760,306654427,Afghan 'insider attack' on foreign troops kills 1 in Kabul
358761682153127936,277421038,Thank god tho. I hate it when it's slow.
432160233201627136,330748895,So hate the cold! #brrr
450197411743662080,127086368,@SOMEONE literally go fuck yourself
512543865912709120,2444549970,@SOMEONE like holy fuck. I haven't felt 40 degree weather in over 7 months 
418604783222919168,103155656,My hammys are soooo fucking sore!!
626965264026877952,531822874,Everybody and they boyfriends cute tonight .
704886463612264448,28878232,@SOMEONE your website is down!!
706397770509373440,738280860,@SOMEONE eating ass isn't bad if you don't fuck with dirty girls
420283156802310144,59599454,@SOMEONE who the fuck ever said that lmao
422893584900055040,568694265,Everything that kills me makes me feel alive
561911335504445441,607305339,"And then my brother said ""maybe this is why you can't find a boyfriend?!"" #thanksjay "
503625722553184256,240424423,"I'm going for S. Korea, not because I don't like Chicago but because I don't like Chicago. Okay, I guess I just don't like Chicago #LLWS2014"
612237581024108544,229315148,Since @SOMEONE never responded to my text. I apologize. Don't hate me
447924439305310208,183332877,At the end of day I'm  and all ya bitches fake 
472055015667138560,202469836,@SOMEONE The origins of Kim! #tbt #throwbackthursday http://LINK
704261171151560705,448931450,"Trump got the endorsement of David Duke, former Ku Klux Klan leader, and claimed to no know nothing about the hate group."
618400145516929024,1419347588,Irritated as fuck that I woke up at 7:30 for nothing.
704717334179618818,1145964054,@SOMEONE I know it's fucking crazy
649760779760205824,227191218,"dawg the beats on ""Relapse"" were BANGERS i swear.. Em killed this album i think he was still on drugs for that album lol"
704826379230121987,15418628,"VA BOE website faster (10% in): Rubio doing pretty well, but doesn't look to me like margins in needs in NOVA to win http://LINK"
705594752851447809,29902828,Wes isn't listening!!!!!!!!! There's a serial killer on the loose and he wants to be alone? ... What an idiot! #HTGAWM
706371138432143360,1876285164,"Where do people find the energy to stay out mad late, I be out thinking, ""fuck I could be in my bed right now."" http://LINK"
641314124488679424,170881876,You talking to a nigga that know some 
659873677643661312,154143442,I just want some food like now
662859477008424960,576217812,Dawggg wut he killed it ! http://LINK
661749834156777472,12926142,"WAIT.... #DarkMute killed them All, and never got off his knees? #TBX http://LINK"
667667263110176769,160626356,@SOMEONE bro that's your fucking house?!?!? That's insane! Congratulations man!
704588585052143616,65169082,February 2016. With a little advice from friends and family I learned that I needed to do more a http://LINK
704183192811642880,627940568,You have to be real fucking stupid to post some personal shit on social media.
666779890067382272,1459730678,Happy year and a half anniversary. You're the missing piece that I was needing. baby I love you. We in this 4ever http://LINK
419740767792291840,102079573,@SOMEONE Joey I Fucking Love You..
641022828628836355,966479294,@SOMEONE The joke was on him. I don't have a boyfriend
636915488619163649,851676547,When u speak I wanna throw up http://LINK
509376154143559680,2601370835,@SOMEONE Grantland I hate auto correct
544661784192630784,2395129399,Honestly I don't even wanna be in a relationship with someone who got kids. Fuck ddddoooot!
656237238787952640,501411013,There's not much I hate more than when people send snaps of just their radio playing music
533096154888949760,2317243881,i think OOMF wanna get fucking slapped 
706566043406360576,115214216,"My scars on my hand from my stitches got me fucked up, it looks hella rough "
613503760497803264,292604111,@SOMEONE Hi Girlfriends! I filled out an app at AVN who should I contact to let them know I'm coming to LA again? xo Maxine X Thank u
621146594801549312,152540957,Parents talk to your kids openly because it helps them later. Let them make some decision and give the small responsibilities
470808839269675008,1431530227,@SOMEONE Summer just started so to ever one back home have fun and be safe. I miss you all so much love you homie
440666153325568000,57522578,"""Indifference is a prime threat to morality, being even more destructive to it than hatred or resentment."" #Indeed, Psych Soc research paper"
704491419835232256,256352051,#KyrieIrving once again getting lit up because he doesn't play defense but runs his mouth to the media. Do your fucking job
618659413059072000,746438736,I miss you way more  http://LINK
642578934782132224,120614662,L o fucking L I rest my case.
623377744663949312,2195146422,@SOMEONE Hey Liana i'm so sorry that i missed #MendozianMondays. Can you forgive me.
380151844137205760,852072780,@SOMEONE yea it does :// i really am gonna miss you all its not gonna be the same without you all i pretty much grew up around u guys ha
476113909930553344,606748457,I want my fucking license. I need my fucking license.
650517841351962624,239498056,Martin really be having me dead as fuck for real 
704348044708327425,278717575,"343 Service men and women were killed rescuing over 25,000 people on September 11, 2001. The http://LINK"
672564222455222273,215105912,I don't really fuck with nobody 
650417814617128961,300459907,I wanna know what parents do to fuck up when raising a child that they shelter their kid to the point that it can't socially function.
672216113602830336,3429449902,i don't even have any clue who the fuck she is
482487995074088961,362999045,@SOMEONE http://LINK
480368963227246592,511337266,Oh my fucking god. My head
419150895033888768,343146896,I hate all these 4-wheel drive cars passing me going 75 when I have to go like 50 
405163441775980544,28941414,@SOMEONE I missed you tooooo &amp; surprisingly ya damn voice
613210135079456768,555398568, my little brother i miss u and your annoying and childish cat noises what will i do without you my senior year
360399532862865411,63845667,My mom was talking shit about my kitty &amp; I meant to say I fuckin love him but accidentally said I love fucking him. Awkward
401485672139481088,368724098,@SOMEONE I don't talk to anyone from there
623700288902418432,2322496766,When the fuck am I going to stop crying over the SAME FUCKING THING
518787166559014912,381064742,Michelle &amp; Barack hate each other's guts .. 
667961564939599872,3933001060,Been missing him for too long 
705268752741441536,1493884020,Officially 19 and I'm fucking faded as tits
647587709524025344,2979409101,@SOMEONE you gone get fucked up 
512762614959468544,287876976,"@SOMEONE #tweetlikeawhitegirl ""fuck.. highschool is so FUCKING stressful. I've got so much in my vag"""
614601904241418240,48281126,Ay @SOMEONE you should start a rap website. Every album you endorse on here that I've bought has lived up to it. 
565630304833273856,307523924,@SOMEONE  hell nah I hate them shits and soon as I get hit in on some modern warfare shit  lets go PAINTBALLIN!
620456409906311168,308089014,"You won't ever catch me chilling or with a nigga I don't fuck with. If I don't like you, you probably know it"
588755428387004418,521027077,"Cool once again i don't need any warm water or anything I only pay 2,800 dollars a semester to live here whatever tho. Do you Heidi Brown"
422905285519220736,419753670,I LOVE YOU BUT FUCK YOU
667866257316823041,2170323614,I miss my big sister so much! I h8 #cancer 4 tkn her from my family. #itstillhurts #brokenhearted 
433926749282263040,363315412,Shut the fuck up I don't care 
361647299765600256,374259313,Hopefully tomorrow morning I can wake up and my ex boyfriends car won't be in my driveway  thanks dad!
627349318995968000,2242057235,"Ain't never been a hater, girl go count yo paper, just keep on finessing count your blessings and stay prayed "
614617826200961024,2277122635,Ingy be having me oso fucked up with her smart ass mouth 
705923717419900928,1523141006,"I hate all these ppl who be actin like they feel sorry for Ciara, she admitted she used to love hood niggas in her music "
704845166587338752,51990640,Things are starting to out weigh the other and I'm just on some fuck it shit man
634103747883327488,2876060468,I hate when people call they self a hippie
704429591612370944,23079892,"The Vitamin Shoppe #HealthWelfare #Job: Health Enthusiast Part-Time (#NewYork, NY) http://LINK"
481288274313756672,930617017,@SOMEONE Shoutout to my girl @SOMEONE !! Happy birthday girlfrienddd  aww thank youuu!
534832353953464320,120635325,No power and don't get service so fuck me
363150180507320323,736211912,@SOMEONE I miss you ready boo! &lt;3
657439231539724288,3686175853,Hate watching my brothers get fucked over
705359516033032193,3421540228,@SOMEONE Lincoln &amp; Bellamy are fucking baes  http://LINK
648647785567399936,589741138,"i hate driving at night, i can never see and have to wear my glasses which i always forget at home"
652294256305041408,2424831282,@SOMEONE fuck it I'll dress up for that check
618783092870938628,2696523326,"I didn't have fries yesterday b/c I had a cute, healthy salad but... I really want some today "
705122762768191488,62046607,YO I wanted to say the same thing before but Twitter would call me a hater  http://LINK
618436751401611264,2582732908,S/o to the @SOMEONE for stealing my money and hanging up on me everytime I try to get it back.
542774128580001795,1447186687,I think far too many bad thoughts.
436508293050417152,123567892,#Winning #bestgirlfriendaward She puts up with my dumb shit lol! @SOMEONE
511748016345460737,470450638,HOW DO PEOPLE HATE BEER?!?!?! BEER IS LIFE
500791669969915904,580309240,I literally screen shot every single snapchat I see of @SOMEONE bc just too fucking funny 
665026559296847872,429391791,I'm not a human I'm a fucken robot
704491797410611200,1692244514,WONT BE GIVING A FUCK ANYTIME SOON
534386707190542336,1005523795,Bristol may be open by the end of the month.. If It would quit raining and just snow
632287953717342208,18388273,At 13 minutes Hydra has killed 30 marines &amp; SCV's while Kelazhur has killed 60 lings 9 Banelings @SOMEONE #WCS #GG comes out from Kelazhur
705038071587282944,18356346,Who knew that THE BEST dermatological advice I would get would come from my 14 year old?! #teensaresmarterthanwethink 
704784175631564800,1954657033,@SOMEONE RE: AROLDIS CHAPMAN: This is why Muslims HATE AMERICA &amp; THE WEST. It run by filthy stinky Vaginas. Mid eastern men HATE AMERICA.
660632499077410816,2763340855,"If I make u mad and u my boyfriend or whatever, I just expect u to tell me and then we become cool again"
499197293745418241,355935368,I hate waking up in these weird moods
621170661751287809,519005954,@SOMEONE @SOMEONE lies you be tellin I would kill for your hair
501875064430923777,989507238,Practice today killed me tho
632776458709127168,120633828,@SOMEONE that they bad likes he workers ain't shit I just hope living wise everything straight though like furniture and shit
365633681227923457,23345253,@SOMEONE woooow what a fuckwad
622251007506919424,2304559227,I miss him but I'm not texting him 
396433214690304000,924514842,"What the fuck, there is never anything to do here, I went to the most boring college ever"
408037004283494400,1242357162,And these commentators are fuckin retarded like stfu
408775251578081280,1928773364,@SOMEONE just like me whoopin your ass in fantasy this weekend.
406332924150435840,1132304994,when you catch your ex-boyfriend accidentally stalking you #hi
512783961685123073,1074819648,O how i hate chem 
705446604157931521,1353465787,My cousin and uncle are fucking fired  got me out here waitin and they at the wrong fuckin airport 
497131602884165635,1015555560,Wooo destinys child station on pandora fucking kills it everytime
597492398709731332,893554970,@SOMEONE no Ben not fuck fuck
706642001551237121,889599440,"#Healthcare #Job alert: RN Home Care Staff Supervisor | BAYADA Home Health Care | #NewYork, NY http://LINK"
562425855469953025,66901234,cleaned the snow off just the sides of my car so it had the fuckboy haircut
392273889411489792,98752257,@SOMEONE you don't see people's tweets about him. It's fucking bull shit. Everybody was hating on him before they knew he was dead.
480032871155900416,348640529,I have the best boyfriend in the world
495699109194792961,422313585,"@SOMEONE U r a frizzy HAIR BITCH AND I HATE YOU"" just @ me bitch"
545000399812718593,832204920,school has never been this stressful in my life and it's fucking me up so bad
704696811785723904,2888293150,"Girl Scout cookies + wine =  | on the blog today | (photo from club w) @ New York, New York http://LINK"
706225154351824896,1644281526,Oh my lanta  yas you go wildcats  always killing it http://LINK
443405179149639681,887899452,I hate how it's so beautiful today and it's gonna be so shitty tomorrow 
548326430929858560,232706669, tbh you stay exposing Jose &amp; I feel so bad for him but you're funny as fuck &amp; actually a sweetheart so
585210689817550848,635169156,im going to throw UP
619341236957261824,2327371670," // i miss you , you cool &amp; pretty"
645360812224303104,3345699580,You in love with somebody else boyfriend.... Get your life together boo
706290798501961728,589295947,".@SOMEONE KILLED it last night! #LillardLevels #PortlandTrailBlazers 50 PTS, 6 3PM, 3 REB, 5 AST  http://LINK"
643466256423743488,28010592,They literally called #BlackLivesMatter one of the most divisive movements of our generation? What the actual fuck http://LINK
376551203854766080,258165730,Tired of being single but I'm more tired of the fuckery
612045487886069760,2240696180,When Life Gives You Thots Fuck Em 
656112899723829248,82166349,The #Blood of #Jesus #art work available now on my website. Shipping available Joebuchan1@SOMEONE http://LINK
369490264705871872,321492366,Acting like I'm okay today is gonna be really fucking hard
460610012235440128,335342893,Oh how I hate my room mate.
416356188389785600,477326520,prime examples of why I hate greece ridge
410192231669055488,313599481,ITS NOT MY FUCKING BIRTHDAY
445587494323912704,618397983,Don't compare me to anyone I hate that shit 
705860183076032513,3462708383,@SOMEONE @SOMEONE @SOMEONE I hate Fox News not fair or balanced in the tank with the GOP
444663160130109440,560274637,I hate babysitting anyone besides Austyn
500560438472753152,613417876,@SOMEONE comin in clutch with the 4:30 advice
611922181711339520,380981559,@SOMEONE stop showing me this stupid ass Ted 2 trailer. That movie is dumb as fuck.
705758290580525056,555517603,@SOMEONE @SOMEONE and you're a biased Drake hater so... 
403269137197465601,351818219,My fuckin neighbors find sumthjn to fix on they house everyday shit so annoying all that dam noise
704880716937609218,3089436796,I don't fuck wit dis dude http://LINK
516793248036446208,1158642625,I really just let go of you and oh god it's already killing me
617576189151080448,2795211074,"I absolutely hate getting blocked by celebrities. @SOMEONE I'M SORRYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY, PLEASE TAKE ME BACK. ."
670354035929542656,2708161627,it's funny when a dark skin come up to me and try to talk to me. and I'm like before this goes any farther I only date white guys 
641807657670680576,417329435,My abs are so close yet so fucking far away. #goals
705225286523232256,359610141,Y'all gonna stop playing with my emotions my heart dropped when the machines went flat I thought they killed Morgan #CriminalMinds
400460219446067200,65289597,I laid down for bed an hour ago but fuckin snapchat distracted me from sleep n I don't even like snapchat
639852549860904960,3060950453,everytime i say what color ima get i end up getting it different 
614809205657194496,165783176,I just really feel like I shouldn't have to explain what I do to anyone.
358273969293492225,505350450,@SOMEONE it doesn't take much to take a step back and look how fucked up everything is. Now does it?
427637808967471104,566577044,@SOMEONE WHY DO I HATE MYSELF
515228248377405441,52925604,Fuck these tests holy shit so much fucking math
610936199079964673,922039682,when u mess up so badly you just feel your stomach fully drop&lt;&lt;
704888556762898432,306498555,"@SOMEONE like i said you fucking idiot, thats not the only thing i do. if you're gonna attempt to talk shit AT LEAST let it be accurate."
515130581735469056,922105627,I'll cut a bitch for my coffee.. fuck with me.
705414025572646912,500981785,@SOMEONE if I'm trying to buy some Cattura jewelry as a gift where would I go? They have a website???
664793740360458240,3236697411,I need more sleep this snooze alarm@SOMEONE to fuck right off.
624690568048865284,1223511889,not fucking with no more fuck niggas at westlake!!!! I hoed myself toooooo many times this past year
627001511403462656,2326268956,She All Over My Bed  That's Why I Hate When People Come Over
439589350234267648,1708833553,I just had one of the most racist experiences ever in a restaurant just a few minutes ago. I'm not even that brown? #fuckracism
445743114607923200,542838863,Shout out to the girl that broke one of my best friends hearts. Your fucking low life you didn't deserve any of the shit he did for you!
382330666580324353,565626767,@SOMEONE Here's a big fuck you to you  http://LINK
636271907466256384,2157735834,@SOMEONE if men were more honest with the women they were fucking there wouldn't be trust issue having women but men to dumb to realize..
635651404141490176,2624328213,Tay open house was really fun. Ima miss you love  @SOMEONE http://LINK
625428342385328128,2574026399,"Mental health problems have cost me jobs, friends, places to live. It's a rough experience. But you are never alone."
705965227544846336,1078400263,@SOMEONE @SOMEONE No Fucking way dude!!!!! #BadLuckNeek
443534386462351360,1573341938,@SOMEONE gonna miss you wearing #25 in the #Steelers secondary...best of luck no matter what you do or where you go
541677083366547456,412442705,@SOMEONE I want to travel the world. *throws you keys to private jet* go have a ball.
632407427825070080,531822874,Briance and Taniya fucking irritating dumb hoes
497582961236393985,598965765,one.more smart comment imma punch you straight in the montherfucking mouth #donttestme
446352557825196032,1038564589,I ain't with the lovey dovey bitch u just gotta suck and fuck me.
555743213274009601,1318632763,"English bulldogs are honestly precious dogs, but we've mutilated them to the point of having so many health problems it's not fair."
493153018712690690,228949182,Wedding hasn't even started and I already changed my shoes  #fuckyouGrass
574633911231315969,2385564109,@SOMEONE can you tell Payton that I miss her a lot and that I love her pls 
615357629943123968,220455165,Tinashe hat just had to fall off 
705071261987282945,2587014236,"I fucking HATE copycats. You are allowed to steal, not to copy get it?"
618660401740275712,443889367,Doin me do you ain't fuckin w niggas
706365120037969920,3110367292,@SOMEONE i will fuck you any day. i fucking love you
396636021162405888,635169156,"my fucking right cheek is pink, thanks a lot guy! fuckin faggot"
547303681654525952,1403904877,I just wanna have sex with my bf .. Why it's been like a wk
455892355967901696,21452122,@SOMEONE @SOMEONE yea we don't fuck around Blondie 
644316074419294208,3303149416,Jeb killed Terry he was governor @SOMEONE
498471850050351105,66068118,"""@SOMEONE *inhales your opinion* *exhales the fuck i never gave*"""
508350660015063040,802605714,Damn I hate seeing my mom cry..
706485629270425600,20832085,"#Brooklyn, NY #Healthcare #Job: Lab Assistant I at Fresenius Medical Care http://LINK"
705547618965966848,2788520903,i literally hate garbanzo beans with everything in me
429304528404774912,724439786,"My little old man health teacher was talking about shake weights and did the motions, needless to say my day was made."
439976524494942208,2269150339,High as fuck with my dude  @SOMEONE http://LINK
705641966990553088,1453238024,@SOMEONE was fucking dope #whodathunk
422900833257549824,782412901,No ones ever here for me and it fucking sucks
461310757653979137,215035014,@SOMEONE with the hat trick #Flyers
430111164178378752,79567316,Why is everybody fucking annoying me right now.
704722880194551808,2895505642,this kids gonna give me a fucking heart attack
632356157722599425,364099342,I Hate Seeing My Bestfriend Sad
621192514498789376,1055800118,bestfriend  why can't we live in Chicago  @SOMEONE I wanna goooo  http://LINK
595048272110182400,2451669577,@SOMEONE @SOMEONE  I hate you
