msg_id,user_id,message
502678316265254912,351275342,This latest blogpost was a bit taxing.  Writing about depression is always rough. But it's such a release
536264644596203520,164539117,"@sportspickle LeBron *DESPISES* suicide &amp; mental health awareness; Why he is a DANGER to America // My column:
https://t.co/PBXM4TB7hG"
483024412673712128,501971028,Looking after and caring for #pets is great for mental health and well being... http://t.co/HmtWkydZEs #cats #animaltherapy #depression
499128584292679680,436790979,Robin Williams' Death Reveals How Hard It Can Be To Climb Out Of Depression http://t.co/myYW2GhYMi via @HealthyLiving
458856607309643777,287208229,"Foto: suicide-is-my-father: psychotic-torture: sad black and white blog, I follow back similar   http://t.co/8KVu3V40zB"
507445613395341312,2489125224,Actionable #advice on how you can learn to deal with #failure #guilt #depression and get #Happy! http://t.co/lf9cgvbsHe #inspiration
522762031565250563,784326547,Hi everyone - just did a blog post on the subject of suicide. Give it a read if you are interested.... http://t.co/VjRsfVP2DB
490171871636492288,199093274,"Trouble sleeping? It might be food, stress, depression. Try holistic health coach in West L.A.. First meeting NC http://t.co/xn2K8tP6JQ"
483370232057438208,798206718,Recognize Depression - godspromisedhealth: Check out http://t.co/j911LCggI1! God s Promised Health... http://t.co/V30YvL8RqO
531934432996126720,126477052,"MT: ""@MeghanMBiro: Rise of the Psychologically Healthy #Workplace - Destroy Depression Series http://t.co/VF0vr0edzY via @LifeChangeHQ"""
510928412987625472,15099384,"""No one else can play my part because I'm a mental health advocate who has walked the road of depression.” #NSPW14 http://t.co/hCq4GnD9Vz"
481100694230147074,2351996678,Top 3 #behavioralhealth priorities for Health Services in #FinneyCounty survey results are #drugabuse #alcoholabuse &amp; #depression in adults
441710844246650881,620453969,The Warning Signs That Depression is Affecting Your Relationship - Scientific American (blog) http://t.co/Hc83zM6GVw
441452796659761153,919572307,Mindfulness Therapy is as good as antidepressant drugs for #DEPRESSION. Read this CNN Health article on http://t.co/iWFjcPB7eJ. Please RT!
435554470857277441,16029864,Spread the word about successfully living with depression.  Vote for my post as one of the BlogHer VOTY http://t.co/73t0AIbz9g .
483554318373879808,2537496548,Photo: mary-had-a-little-noose: B+W Depression Blog xx http://t.co/O3LzJIu1fE
544833571836289024,561547330,The Front Lines of Children’s Mental Health: Coordinated Care - http://t.co/tFYSEIPa4Q #ChildWelfare #FosterCare #Suicide
501438638962401280,513050858,Semen is 'good for women's health and helps fight depression' http://t.co/3Ps70TwowA via @MailOnline
441050783115907072,2339408744,Photo: xcrashedbrains: depression blog http://t.co/kkeC0nkAhL
563085473179267072,2973580519,"Having negative friends is linked to depression, lowered self esteem, insomnia and anxiety. Positive friends promote good overall health."
436189081702502400,91573961,trigger-incoming: This website is like a suicide hotline but with text chat instead.  I would appreciate it... http://t.co/XUWd8cflkf
534543670624915456,20165789,"Tonight's #SleepyHollow included mental health patients, suicide attempts, reunited families, and even slipped some slavery imagery #done"
441749602182496256,370282862,Georgian PM: 'Suicide' if Ukraine takes advice from Saakashvili http://t.co/3oETOJ6ljV
517288109076381696,120575794,So many awesome reasons to exercise! Well: How Exercise May Protect Against Depression http://t.co/bcv5yWOBnk #fitspo #healthyliving
511936639006801920,1103175912,A Blood Test For Depression Proves The Illness Is Not A Matter Of Will http://t.co/0TjpujFuTs via @HealthyLiving
455659174462885888,622089095,Mental Health: Risk of Postnatal Depression in Young First-Time Fathers Rises ... http://t.co/tcrKYQzBfa
487575326436777984,2271398388,New blog post - Nothing is Right part 1. http://t.co/ZWwscFjdXl #depression
524778259175571457,24040410,More Evidence That Exercise May Help Fight Depression â WebMD http://t.co/xMbqBQYzHO
480079177195208704,1676607866,"#anxiety #stress #depression Bullying can have damaging, long-lasting effects. To make a diff, I've released a book. See profile for website"
564540912903012353,1350757447,"Whatever u do today, make part of it #exercise🏁#health #healing #anxiety #addiction #AgingInPlace #depression #pain #panic  #Cashinin 🌞"
458548094360354816,2359728440,Good advice. #notme #ana #mia #skinny #thighgap #eatingdisorder #depression #thinspo #thin… http://t.co/QWByLwTJZi
499619181818830848,7569762,What Facebook statuses would say if we were honest about mental health: http://t.co/n3AKiMX4dU #mentalhealth #suicide #depression
453177779240980480,423141092,My health project is teen suicide btw which should be interesting
508282255714705408,1524157556,I have been battling depression a long time and have been thinking that s... [r/AdviceAnimals] http://t.co/TP5GsMUou1 http://t.co/VSp5Dx7mFW
514227347914887168,476249574,@ConorDelGey She's said powerful stuff on mental health and suicide regarding Kurt. She's insightful when she tries lmao
499625374817325057,967455648,Popular Blogger Pens Viral Post Calling Robin Williams' Suicide a 'Choice' — He... http://t.co/ZVmUHzwRng via @theblaze
563617297391439872,40452468,"@acv37j @auspropertyscam @martinrev21 not as simple as that, 1/ stamp duty pays for your health care/Pension 2/ it would cause a depression"
446714432803319808,1286941844,Vitamin D Blog: D Has No Effect on Depression http://t.co/UQGyl2jGRP
539616906689269760,90970916,In the wake of the Ohio State football player's suicide the @WSJ examines the Mental Health of a College Athlete http://t.co/1bKZCdMWA5
433968640028069888,601074058,"Photo: dying—-soul: ❁black and white depression blog, i follow back similar❁ http://t.co/uCUvoawNfQ"
534623961863028736,1082433805,"Having negative friends is linked to depression, low self esteem, insomnia and anxiety. Positive friends promote overall good health."
476450707097518080,562279362,"Having negative friends is linked to depression, lowered self esteem, insomnia and anxiety. positive friends promote good overall health."
499396194812960768,37708418,"Mental Health Video: Depression moves into spotlight http://t.co/uDiuML7WBk #bpd, #mentalhealth"
499030445859041281,1353184454,"Robin Williams death is tragic, but it highlights some very real, very scary problems that need to be addressed in American mental health."
562245493518897152,398449281,"my health class has a unit on mental illnesses but......... only mentions depression, and not anything else ?"
456152331860455424,949818642,"""@HealthRelieve: Not having enough sleep per day leads to desire for sex, depression and alcoholism."" This explains a lot haha"
500014003188666368,2515248277,#Health Trouble sleeping could be a suicide risk factor for older adults http://t.co/hZ4YquKS8u
436667154197266432,177466338,"@KIRO7Seattle  BS detector goes off again: What ""untreated mental health condition""--depression?!  Who diagnosed it? HER DR or a SW or who?"
463287320741814273,597465794,The Mental Health Commission of Canada hopes members of Parliament will jump on board with a suicide-prevention program it's launching today
460505139951177729,312391242,Foto: be-cutfree-and-hope: Follow a depression blog with a little pinch of happiness. http://t.co/ZJaoQxWLuq
469966171500838912,1516929492,The Health Benefits Of Tai Chi - http://t.co/nJ1e72XETm #Depression
499300104244043778,15772949,"Instead of blaming the choices of people who die by suicide, let's blame our mental health system's failures and strive to be better."
501504412544557056,261981102,"Robin Williams, Mental Health, and Social Insanity http://t.co/zzR842hCC4"
507222384848297984,921547358,Online Help for Depression - Talk to a Therapist Online via Skype: http://t.co/1T83tMu7M7 via @youtube. Visit my website and CONTACT ME.
436173427410731009,65934975,"Surviving #suicide ➤Out of the darkness, silent no more➤HOPE http://t.co/NmlrETsXif #4FTM #inspirational #BlogChat http://t.co/f9B1fKmjrF"
512276931862364161,2712111883,Helping Children Avoid Depression http://t.co/RInn7keUHA #psychology #healthnews
434422656335499264,1959741140,Yayyyy talking about suicide in health. Joy.
502979947687079936,2548682346,"@ddlovato  advice for being bullied and anxiety/depression? life sucks for me, always called ugly, annoying weird. #votedemilovato"
551393499837636610,2847964577,@Independent_ie Please help us to keep our Irish mental health/suicide prevention organisation going by donating at http://t.co/AotfCkhRjh
501833532835364864,259363470,My blog on the tragic death of Robin Williams. http://t.co/tdMOeg68hk
461318573810401282,223290284,"@KitchenWitchNar @PenPaperPad I find changing my writing routine helps w/ my depression, ie switching from blogging to haiku. #writestuff"
496355033290924032,458160207,"Having negative friends is linked to depression, lowered self esteem, insomnia and anxiety. Positive friends promote good overall health."
508405795986624512,2761962011,@TheDrGinger @healthmediagal1 @CarolAltFNC @ModelCarolAlt @NutritionTwins I am an average american mom. I almost lost my life to suicide.
498971554945204224,40485356,RIP Robin Williams Checked four different websites to make sure this wasn't a hoax...
500178737569083392,549706307,Increased Suicide Risk in Older Adults With Poor Sleep Quality http://t.co/NfXIpkt82x #health #cancer
529147827491205120,2573629831,@Nashgrier do you give good advice because my friend tried to commit suicide on Friday and i have been crying since
532834117264502784,1275331532,""" The top 3 health-related searches on the internet are (in this order): depression, allergies and cancer."""
